Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species_name,Type,Virus_name,Virus name abbreviation(s),Virus isolate designation,GENBANK accession,Genome coverage,Genome composition,Host source
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP1502a,Strain,Lactococcus phage LP1502c,,,MF775705,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9207,Strain,Lactococcus phage LP9206c,,,MF775675,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9404,Strain,Lactococcus phage LP9205a,,,MF775671,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9404,Strain,Lactococcus phage LP9205b,,,MF775672,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9404,Strain,Lactococcus phage LP9206a,,,MF775673,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9404,Strain,Lactococcus phage LP9206b,,,MF775674,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9404,Strain,Lactococcus phage LP9405a,,,MF775679,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9404,Strain,Lactococcus phage LP9406,,,MF775681,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9404,Strain,Lactococcus phage LP0304,,,MF775695,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9609,Strain,Lactococcus phage LP9701,,,MF775683,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9609,Strain,Lactococcus phage LP0004b,,,MF775688,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9609,Strain,Lactococcus phage LP0109,,,MF775691,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9609,Strain,Lactococcus phage LP0202,,,MF775692,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9903,Strain,Lactococcus phage LP9801,,,MF775684,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9903,Strain,Lactococcus phage LP0004a,,,MF775687,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9903,Strain,Lactococcus phage LP0004c,,,MF775689,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9903,Strain,Lactococcus phage LP0004d,,,MF775690,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9908,Strain,Lactococcus phage LP9104,,,MF775670,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9908,Strain,Lactococcus phage LP9210,,,MF775677,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus LP9908,Strain,Lactococcus phage LP9405b,,,MF775680,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus MP1,Strain,Lactococcus phage 936 group phage PhiM.16,,,KP793128,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus p272,Strain,Lactococcus lactis phage P113G,,,KC182548,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus Phi109,Strain,Lactococcus phage phi93,,,KM091443,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus phi15,Strain,Lactococcus phage 19W07F,,,KX379670,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus Phi193,Strain,Lactococcus phage 936 group phage Phi13.16,,,KP793116,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus Phi193,Strain,Lactococcus phage 11W16L,,,KX346246,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus Phi42,Strain,Lactococcus phage 4R15L,,,KX379667,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus Phi42,Strain,Lactococcus phage 4R16L2,,,KX379668,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus Phi44,Strain,Lactococcus phage 936 group phage Phi114,,,KP793115,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus Phi512,Strain,Lactococcus phage 1W08F,,,MK301437,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus Phi91127,Strain,Lactococcus phage 936 group phage Phi17,,,KP793114,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus Phi91127,Strain,Lactococcus phage 936 group phage PhiM.5,,,KP793126,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus Phi91127,Strain,Lactococcus phage 936 group phage Phi40,,,KP793127,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus Phi91127,Strain,Lactococcus phage 936 group phage Phi.16,,,KP793135,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus PhiB1127,Strain,Lactococcus phage 936 group phage PhiC0139,,,KP793109,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus PhiF0139,Strain,Lactococcus phage 936 group phage PhiF.17,,,KP793113,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus PhiL6,Strain,Lactococcus phage 8R06S,,,KX346242,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus PhiLj,Strain,Lactococcus phage 936 group phage Phi4,,,KP793101,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus PhiLj,Strain,Lactococcus phage 936 group phage Phi19,,,KP793103,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus PhiLj,Strain,Lactococcus phage AV09,,,MK301439,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus R31,Strain,Lactococcus phage R3.4,,,KY554760,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Skunavirus,,Lactococcus virus sk1,Strain,Lactococcus phage SK1833,,,KF676640,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Snuvirus,,Snuvirus SNUABM7,Strain, Erwinia phage pEa_SNUABM_13,,,MZ475891,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Snuvirus,,Snuvirus SNUABM7,Strain, Erwinia phage pEa_SNUABM_34,,,MZ475892,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Snuvirus,,Snuvirus SNUABM7,Strain, Erwinia phage pEa_SNUABM_45,,,MZ475893,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Snuvirus,,Snuvirus SNUABM7,Strain, Erwinia phage pEa_SNUABM_46,,,MZ475894,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Snuvirus,,Snuvirus SNUABM7,Strain, Erwinia phage pEa_SNUABM_14,,,MZ475895,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Snuvirus,,Snuvirus SNUABM7,Strain, Erwinia phage pEa_SNUABM_21,,,MZ475897,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Snuvirus,,Snuvirus SNUABM7,Strain, Erwinia phage pEa_SNUABM_25,,,MZ475898,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Spartoivirus,,Spartoivirus spartoi,Species,Rothia phage Spartoi,,,MK061416,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Stilesvirus,,Corynebacterium virus Lederberg ,Strain,Corynebacterium phage Troy ,,,MH926061,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Stormageddonvirus,,Stormageddonvirus stormageddon,Strain,Gordonia phage RedWattleHog,,,MT521993,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Successvirus,,Successvirus success,Species,Streptomyces phage Success,,,OP751148,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Takahashivirus,,Takahashivirus PBS1,Strain,Bacillus phage AR9,,,KU878088,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Teubervirus,,Lactococcus virus AM6,Strain,Lactococcus phage AM7,,,KY554767,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Teubervirus,,Lactococcus virus LW31,Strain,Lactococcus phage LW32,,,KY554763,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Teubervirus,,Lactococcus virus LW31,Strain,Lactococcus phage LW33,,,KY554764,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Teubervirus,,Lactococcus virus LW31,Strain,Lactococcus phage LW4,,,KY554765,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Theosmithvirus,,Theosmithvirus tv0105phi72,Species,Bacillus phage 0105phi7-2,,,OQ317942,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Thiercelinvirus,,Thiercelinvirus v9184,Species,Enterococcus phage 9184,,,MT939242,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Tinduovirus,,Tsukamurella virus TIN3,Strain,Tsukamurella phage TIN4,,,KR011064,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus anselm,Strain,Mycobacterium phage DudeLittle,,,KX576639  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus anselm,Strain,Mycobacterium phage Dalmatian,,,MF919500  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus anselm,Strain,Mycobacterium phage Retro23,,,MN585983  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus benvolio,Strain,Mycobacterium phage Echild,,,KF981601  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus centaur,Strain,Mycobacterium phage Equemioh13,,,KJ959632  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus centaur,Strain,Mycobacterium phage NaSiaTalie,,,KU297783  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus centaur,Strain,Mycobacterium phage Baehexic,,,KX683875  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus centaur,Strain,Mycobacterium phage Updawg,,,MF919538  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus centaur,Strain,Mycobacterium phage Flare16,,,MH825701  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus centaur,Strain,Mycobacterium phage WideWale,,,MK967395  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus evilgenius,Strain,Mycobacterium phage ChipMunk,,,KU985095  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus evilgenius,Strain,Mycobacterium phage KingCyrus,,,MT498041  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus fameo,Strain,Mycobacterium phage QueenB2,,,MN585981  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus georgie2,Strain,Mycobacterium phage Power,,,KM463009  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus georgie2,Strain,Mycobacterium phage SweetiePie,,,KM591906  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus georgie2,Strain,Mycobacterium phage SnapTap,,,MF919531  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus georgie2,Strain,Mycobacterium phage Crucio,,,MH338234  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus georgie2,Strain,Mycobacterium phage QueenBeesly,,,MH697591  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus georgie2,Strain,Mycobacterium phage SemperFi,,,MN234203  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus georgie2,Strain,Mycobacterium phage FiringLine,,,MT498060  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus piro94,Strain,Mycobacterium phage Drake55,,,MF668269  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus turbido,Strain,Mycobacterium phage Jerm,,,KX619650  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus turbido,Strain,Mycobacterium phage AbbyPaige,,,MH077576  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus turbido,Strain,Mycobacterium phage LilTurb,,,MH825704  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Turbidovirus,,Turbidovirus turbido,Strain,Mycobacterium phage Whabigail7,,,MK524491  ,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Uwajimavirus,,Lactococcus virus PLgW1 ,Strain,Lactococcus phage PLgY-16 ,,,KY926698,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Uwajimavirus,,Lactococcus virus PLgW1 ,Strain,Lactococcus phage PLgY-30,,,KY926699,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Valentinivirus,,Valentinivirus valentinipuff,Species,Microbacterium phage ValentiniPuff,,,MH825712,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Vanleevirus,,Vanleevirus vanlee,Species,Gordonia phage VanLee,,,MZ028627,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Vedamuthuvirus,,Lactococcus virus BM13,Strain,Lactococcus phage 62502,,,KX160210,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Vedamuthuvirus,,Lactococcus virus P1045,Strain,Lactococcus phage 58502,,,KX160209,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Vespunovirus,,Vespunovirus vesp1,Species,Enterococcus phage VEsP-1,VEsP-1,,MZ333456,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Vividuovirus,,Vividuovirus angelicage,Strain,Gordonia phage Affeca,,,MH976506,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Vividuovirus,,Vividuovirus Lennon,Strain,Gordonia phage Sitar,,,MH153809,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Vividuovirus,,Vividuovirus tangent,Strain,Gordonia phage Charming,,,MK937601,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Waukeshavirus,,Bacillus virus Waukesha92,Strain,Bacillus phage phiS58 ,,,KT970646,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Waukeshavirus,,Bacillus virus Waukesha92,Strain,Bacillus phage vB_BthS-TP21T ,,,MK843319,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wbetavirus,,Wbetavirus AP631,Species,Bacillus phage AP631,AP631,,MK085976,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wbetavirus,,Wbetavirus booya,Species,Bacillus phage vB_BanS_Booya,Booya,,OK499999,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wbetavirus,,Wbetavirus carmel,Species,Bacillus phage Carmel_SA,Carmel_SA,,KY963371,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wbetavirus,,Wbetavirus cherry,Species,Bacillus phage anthracis Cherry,Cherry,,DQ222851,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wbetavirus,,Wbetavirus F16Ba,Species,Bacillus phage F16Ba,F16Ba,,MT745954,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wbetavirus,,Wbetavirus fah,Species,Bacillus anthracis bacteriophage Fah,Fah,,DQ150593,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wbetavirus,,Wbetavirus gamma53,Species,Bacillus anthracis phage Gamma isolate 53,Gamma,isolate 53,DQ222855,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wbetavirus,,Wbetavirus J5a,Species,Bacillus phage J5a,J5a,,MT745955,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wbetavirus,,Wbetavirus mcsteamy,Species,Bacillus phage vB_BanS_McSteamy,McSteamy,,OK499979,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wbetavirus,,Wbetavirus negev,Species,Bacillus phage Negev_SA,Negev_SA,,KY963370,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wbetavirus,,Wbetavirus tavor,Species,Bacillus phage Tavor_SA,Tavor_SA,,KY963369,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Wbetavirus,,Wbetavirus z1a,Species,Bacillus phage z1a,z1a,,MT745956,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Whytuvirus,,Whytuvirus whytu,Species,Arthrobacter phage Whytu,,,MT024870,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Whytuvirus,,Whytuvirus yavru,Species,Arthrobacter phage Yavru,,,MT889364,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Xajduovirus,,Xajduovirus XAJ2,Species,Xanthomonas phage XAJ2,XAJ2,,KU197014,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Zhuquevirus,,Zhuquevirus R3,Species,Paracoccus phage vB_PmaS-R3,R3,,KP162168,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,,,,,Zitchvirus,,Zitchvirus verity,Strain,Gordonia phage Delrey21,,,MW314847,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Crevaviridae,Coarsevirinae,Junduvirus,,Junduvirus communis,Species,uncultured phage cr2_1,,,MZ130489,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Crevaviridae,Coarsevirinae,Junduvirus,,Junduvirus copri,Species,uncultured phage cr25_1,,,MZ130487,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Crevaviridae,Doltivirinae,Kahucivirus,,Kahucivirus intestinalis,Species,uncultured phage cr127_1,,,MT774393,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Crevaviridae,Doltivirinae,Kingevirus,,Kingevirus communis,Species,uncultured phage cr13_1,,,MZ130490,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Churivirinae,Jahgtovirus,,Jahgtovirus gastrointestinalis,Species,uncultured phage cr36_1,,,MZ130479,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Churivirinae,Jahgtovirus,,Jahgtovirus intestinalis,Species,uncultured phage cr54_1,,,MZ130484,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Churivirinae,Jahgtovirus,,Jahgtovirus intestinihominis,Species,uncultured phage cr107_1,,,MT774377,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Churivirinae,Jahgtovirus,,Jahgtovirus secundus,Species,Bacteroides phage crAss002,,,MN917146,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Crudevirinae,Carjivirus,,Carjivirus communis,Species,crAssphage,,,BK010471,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Crudevirinae,Carjivirus,,Carjivirus hominis,Species,uncultured phage cr99_1,,,MZ130481,CG,dsDNA,bacteria
Duplodnaviria,,Heunggongvirae,,Uroviricota,,Caudoviricetes,,Crassvirales,,Intestiviridae,Crudevirinae,Dabirmavirus,,Dabirmavirus hominis,Species,uncultured phage cr9_1,,,MZ130486,CG,dsDNA,bacteria
